"vegobjektid";"type_id";"versjonid";"startdato";"sistmodifisert";"Målestasjonsnummer";"Med-retning (fra)";"Mot-retning (fra)";"Kilde";"Registreringsnivå";"Trafikantgruppe";"Status";"Stedsnavn";"Antall kjørefelt";"Sist oppdatert fra NorTraf";"Prosjektreferanse";"Geometri, punkt";"kommune";"fylke";"region";"vegavdeling";"riksvegrute";"kontraktsområde";"vegreferanse";"fylkesnummer";"kommunenummer";"vegkategori";"vegstatus";"vegnummer";"fra hp";"til hp";"fra meter";"til meter";"stedfesting";"geometri";"srid"
"370102964";"482";"7";"2015-09-15";"2015-09-15T04:01:50";"1204002";"FYLLINGSDALEN";"BJØRGE";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"SANDEIDET";"4";"2015-09-15";;;"Bergen";"Hordaland";"VEST";"Hordaland";"";"1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,1201 Asola tillegg 2020-2023,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Fv540 hp3 m1964";"12";"0";"F";"V";"540";"3";"3";"1964";;"1886010 0.839610221061498 0.839610221061498 WITH N/A ";"POINT Z (-36143.00975 6728255.07077 6.09152)";"32633"
"370102965";"482";"6";"2017-04-06";"2017-04-06T04:09:16";"1200071";"DOLVIK";"SANDEIDET";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"KNAPPETUN.SANDEIDET";"4";"2017-04-06";;;"Bergen";"Hordaland";"VEST";"Hordaland";"";"1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021,1201 Asola tillegg 2020-2023";"1200 Fv557 hp74 m31031";"12";"0";"F";"V";"557";"74";"74";"31031";;"1885991 0.134139704899986 0.134139704899986 WITH N/A ";"POINT Z (-36201.71374 6728193.71379 6.41342)";"32633"
"370103253";"482";"5";"2017-09-14";"2017-09-14T04:01:05";"1203221";"LODDEFJORD";"HÅKONSVERN";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"HÅKONSVERNVEIEN";"2";"2017-09-14";;;"Bergen";"Hordaland";"VEST";"Hordaland";"";"1201 ASOLA 2012-2017,1291 ASOLA GRØNT 2012-2017,1201 Asola 2018-2023,1291 Asola grønt 2017-2022,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Fv558 hp1 m960";"12";"0";"F";"V";"558";"1";"1";"960";;"2394461 0.731707317073171 0.731707317073171 WITH N/A ";"POINT Z (-37462.04858 6731453.84946 9.73055)";"32633"
"370103323";"482";"3";"2017-08-22";"2017-08-22T04:01:15";"1200120";"SØRÅS";;"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"RAMPE SØRÅS MOT HOP";"1";"2017-08-22";;;"Bergen";"Hordaland";"VEST";"Hordaland";"RUTE4A 2010-2019,RUTE4A 2014-2023";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Ev39 hp74 m14171";"12";"0";"E";"V";"39";"74";"74";"14171";;"804816 0.560997286876873 0.560997286876873 WITH N/A ";"POINT Z (-32365.46102 6726838.46998 8.9)";"32633"
"370103324";"482";"4";"2017-08-22";"2017-08-22T04:01:16";"1200114";"FRA SØRÅS";"FRA FJØSANGER";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"SØRÅS/SENTRUM";"4";"2017-08-22";;;"Bergen";"Hordaland";"VEST";"Hordaland";"RUTE4A 2010-2019,RUTE4A 2014-2023";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Ev39 hp74 m13275";"12";"0";"E";"V";"39";"74";"74";"13275";;"804815 0.561902801456073 0.561902801456073 WITH N/A ";"POINT Z (-32369.72372 6726875.41065 7.9202)";"32633"
"370103330";"482";"4";"2017-07-18";"2017-07-18T04:01:03";"1204299";"BRÅTET XFV284";"BØNES XFV287";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"BØNESSKOGEN";"2";"2017-07-18";;;"Bergen";"Hordaland";"VEST";"Hordaland";"";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,1201 Asola tillegg 2020-2023,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Fv285 hp2 m1500";"12";"0";"F";"V";"285";"2";"2";"1500";;"805815 0.7583166021244 0.7583166021244 WITH N/A ";"POINT Z (-34403.34469 6727706.96284 85.62601)";"32633"
"370103333";"482";"3";"2015-05-23";"2017-03-10T09:31:46";"1200263";"FRA LODDEFJORD";"FRA SKÅLEVIK";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"KJØKKELVIKVEIEN";"2";"2015-05-23";;;"Bergen";"Hordaland";"VEST";"Hordaland";"";"1256 ELEKTRO,1201 ASOLA 2012-2017,1291 ASOLA GRØNT 2012-2017,1201 Asola 2018-2023,1291 Asola grønt 2017-2022,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Fv193 hp1 m20";"12";"0";"F";"V";"193";"1";"1";"20";;"805315 0.00917090294886484 0.00917090294886484 WITH N/A ";"POINT Z (-37385.31036 6732636.67991 38.13775)";"32633"
"370103334";"482";"3";"2015-07-16";"2016-06-07T14:38:44";"1200064";;"Damsgårdstunnelen";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"DAMSGÅRDST - PFJBR";"2";"2015-07-16";;;"Bergen";"Hordaland";"VEST";"Hordaland";"RUTE4A 2010-2019,RUTE4A 2014-2023";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Rv555 hp4 m16";"12";"0";"R";"V";"555";"4";"4";"16";;"805707 0.151290178958678 0.151290178958678 WITH N/A ";"POINT Z (-32697.84354 6733245.49336 18.62264)";"32633"
"370103339";"482";"5";"2015-07-10";"2016-11-07T18:16:07";"1201091";"BJØRNSONSGATE";;"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"BJØRNSONSGATEN";"1";"2015-07-10";;;"Bergen";"Hordaland";"VEST";"Hordaland";"";"1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Fv582 hp4 m7030";"12";"0";"F";"V";"582";"4";"4";"7030";;"2368685 0.971504605893581 0.971504605893581 WITH N/A ";"POINT Z (-31393.8947 6732194.21054 17.70389)";"32633"
"370103346";"482";"5";"2017-05-25";"2017-05-25T04:01:14";"1200057";"SYDNESTUNNELLEN";;"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"SYDNESTUNN.-PUD.BRU";"1";"2017-05-25";;;"Bergen";"Hordaland";"VEST";"Hordaland";"RUTE4A 2010-2019,RUTE4A 2014-2023";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Rv555 hp71 m23030";"12";"0";"R";"V";"555";"71";"71";"23030";;"805009 0.206969336193731 0.206969336193731 WITH N/A ";"POINT Z (-32348.24629 6733674.99552 14.51361)";"32633"
"370103348";"482";"3";"2015-07-16";"2016-06-07T14:38:44";"1200063";"Møhlenpris";;"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"PFJBR - DAMSGÅRDST";"2";"2015-07-16";;;"Bergen";"Hordaland";"VEST";"Hordaland";"RUTE4A 2010-2019,RUTE4A 2014-2023";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Rv555 hp4 m11";"12";"0";"R";"V";"555";"4";"4";"11";;"805707 0.150726743984877 0.150726743984877 WITH N/A ";"POINT Z (-32693.488 6733248.53441 18.91067)";"32633"
"370103349";"482";"2";"2015-03-12";"2016-05-24T13:23:37";"1200046";"VESTRE";;"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"VESTRE-FLØYFJELL";"1";"2015-03-12";;;"Bergen";"Hordaland";"VEST";"Hordaland";"RUTE4A 2010-2019,RUTE4A 2014-2023";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Ev39 hp80 m23183";"12";"0";"E";"V";"39";"80";"80";"23183";;"804832 0.437540764392286 0.437540764392286 WITH N/A ";"POINT Z (-31425.35669 6733154.67507 2.3)";"32633"
"370103868";"482";"6";"2017-09-07";"2017-09-07T04:01:05";"1200016";"ESPELAND";"GRIMEN";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"HAUKELAND";"2";"2017-09-07";;;"Bergen";"Hordaland";"VEST";"Hordaland";"";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Fv580 hp2 m141";"12";"0";"F";"V";"580";"2";"2";"141";;"805744 0.722198497774337 0.722198497774337 WITH N/A ";"POINT Z (-25607.21704 6729356.57777 78.97556)";"32633"
"370103903";"482";"3";"2015-09-08";"2017-01-19T10:41:57";"1200032";"PUDDEFJORDSBRUA";"NØSTET";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"TORBORG NEDREAASGT.";"3";"2015-09-08";;;"Bergen";"Hordaland";"VEST";"Hordaland";"RUTE4A 2010-2019,RUTE4A 2014-2023";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Rv555 hp50 m1050";"12";"0";"R";"V";"555";"50";"50";"1050";;"805002 0.217681306091041 0.217681306091041 WITH N/A ";"POINT Z (-32571.78702 6733950.04598 3.97903)";"32633"
"370103914";"482";"5";"2015-12-17";"2017-06-16T15:08:42";"1200091";"DANMARKSPLASS";"LAKSEVÅG";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"MICHAEL KROHNGT.BOM";"2";"2015-12-17";;;"Bergen";"Hordaland";"VEST";"Hordaland";"";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Fv582 hp6 m1358";"12";"0";"F";"V";"582";"6";"6";"1358";;"805142 0.270191176923959 0.270191176923959 WITH N/A ";"POINT Z (-32517.2438 6733170.50803 13.95804)";"32633"
"370103957";"482";"3";"2017-08-31";"2017-08-31T04:01:39";"1205012";"FJØSANGER MINDE";;"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Sykkel";"Operativ";"FJØSANGER SYKKEL";"1";"2017-08-31";;;"Bergen";"Hordaland";"VEST";"Hordaland";"";"1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,1211 Tunnel 2016-2021";"1200 Eg39 hp218 m1740";"12";"0";"E";"G";"39";"218";"218";"1740";;"803039 0.991789819376027 0.991789819376027 WITH N/A ";"POINT Z (-31418.85292 6731133.27889 28.3)";"32633"
"370103992";"482";"4";"2015-09-15";"2015-09-15T04:02:31";"1200004";"DOLVIK";"STRAUME";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"KNAPPETUN.STRAUME";"3";"2015-09-15";;;"Bergen";"Hordaland";"VEST";"Hordaland";"";"1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,T1260 Hordaland vest 2016-2022,1211 Tunneler i Bergen 2016 - 2021 (test),1211 Tunnel 2016-2021,1201 Asola tillegg 2020-2023";"1200 Fv557 hp73 m41030";"12";"0";"F";"V";"557";"73";"73";"41030";;"1885986 0.0365800527850061 0.0365800527850061 WITH N/A ";"POINT Z (-35926.36975 6727268.82198 5.83166)";"32633"
"370104012";"482";"3";"2016-06-24";"2016-06-24T04:02:04";"1204412";"NYBORG ";"XSALHUSVEIEN";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"ÅSAMYRANE";"4";"2016-06-24";;;"Bergen";"Hordaland";"VEST";"Hordaland";"";"1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Fv564 hp55 m320";"12";"0";"F";"V";"564";"55";"55";"320";;"2574569 0.818851361764169 0.818851361764169 WITH N/A ";"POINT Z (-30425.04706 6743007.84495 91.09433)";"32633"
"370104266";"482";"7";"2017-11-29";"2017-11-29T03:01:45";"1201201";"KALANDSEID";"NESTTUN";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"VALLAHEIENE";"2";"2017-11-29";;;"Bergen";"Hordaland";"VEST";"Hordaland";"RUTE4A 2010-2019,RUTE4A 2014-2023";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Ev39 hp16 m6650";"12";"0";"E";"V";"39";"16";"16";"6650";;"804775 0.566576704699207 0.566576704699207 WITH N/A ";"POINT Z (-30416.07479 6723364.42434 145.49553)";"32633"
"370104268";"482";"10";"2015-01-07";"2016-12-01T13:11:39";"1201391";"FJØSANGER";"STRAUME";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"KRÅKENES";"2";"2015-01-07";;;"Bergen";"Hordaland";"VEST";"Hordaland";"";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Fv556 hp3 m500";"12";"0";"F";"V";"556";"3";"3";"500";;"805054 0.068004372224312 0.068004372224312 WITH N/A ";"POINT Z (-32345.29075 6728887.30524 4.97796)";"32633"
"370104405";"482";"3";"2014-01-17";"2014-01-17T03:02:01";"1200040";"SENTRUM";;"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"SENTRUM-DANMPL.";"1";"2014-01-17";;;"Bergen";"Hordaland";"VEST";"Hordaland";"RUTE4A 2010-2019,RUTE4A 2014-2023";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Ev39 hp80 m61050";"12";"0";"E";"V";"39";"80";"80";"61050";;"804835 0.204348658011677 0.204348658011677 WITH N/A ";"POINT Z (-31470.83274 6733318.3363 6.79978)";"32633"
"370104412";"482";"6";"2018-01-25";"2018-01-25T03:01:42";"1204265";"TRENGEREID";"ARNA";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"HERLAND";"2";"2018-01-25";;;"Bergen";"Hordaland";"VEST";"Hordaland";"RUTE5C 2010-2019,RUTE5C 2014-2023";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Ev16 hp12 m5225";"12";"0";"E";"V";"16";"12";"12";"5225";;"805604 0.548930311642705 0.548930311642705 WITH N/A ";"POINT Z (-19860.54665 6735876.96491 47.74415)";"32633"
"370104416";"482";"4";"2016-02-09";"2016-07-08T09:37:07";"1200126";"RUNDKJØRING";"NESTTUN SENTRUM";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"NESTTUNVEIEN SØR";"2";"2016-02-09";;;"Bergen";"Hordaland";"VEST";"Hordaland";"";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Fv582 hp3 m32";"12";"0";"F";"V";"582";"3";"3";"32";;"805138 0.163592879713704 0.163592879713704 WITH N/A ";"POINT Z (-31569.27587 6725474.19346 31.5232)";"32633"
"370104421";"482";"2";"2015-07-10";"2017-07-20T14:48:22";"1209097";"HOLBERGSTATUEN";"BRYGGEN";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"TORGET";"3";"2015-07-10";;;"Bergen";"Hordaland";"VEST";"Hordaland";"";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Fv585 hp4 m100";"12";"0";"F";"V";"585";"4";"4";"100";;"805748 0.861732225338617 0.861732225338617 WITH N/A ";"POINT Z (-31839.24407 6734614.18014 2.1)";"32633"
"370104422";"482";"2";"2013-02-22";"2014-02-25T10:12:13";"1200266";"STORAVATNET X562";;"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"STORAVATN (RV555 RAMPE 41)";"1";"2013-02-22";;;"Bergen";"Hordaland";"VEST";"Hordaland";"RUTE4A 2010-2019,RUTE4A 2014-2023";"1256 ELEKTRO,1201 ASOLA 2012-2017,1291 ASOLA GRØNT 2012-2017,1291 Asola grønt 2017-2022,E1260 Hordaland vest 2016-2022,T1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021,1201 Asola 2018-2023";"1200 Rv555 hp76 m41220";"12";"0";"R";"V";"555";"76";"76";"41220";;"805038 0.479320690783521 0.479320690783521 WITH N/A ";"POINT Z (-38372.68985 6732793.02177 43.8)";"32633"
"370104424";"482";"5";"2015-07-10";"2016-01-20T12:53:10";"1200043";"RAMPE FRA KNAPPETUN.";;"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"RAMPE FRA KNAPPETUN.";"1";"2015-07-10";;;"Bergen";"Hordaland";"VEST";"Hordaland";"";"1256 ELEKTRO,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021,1201 Asola tillegg 2020-2023";"1200 Fv557 hp72 m34372";"12";"0";"F";"V";"557";"72";"72";"34372";;"1822328 0.150696209926668 0.150696209926668 WITH N/A ";"POINT Z (-36489.25837 6725615.64103 39.08747)";"32633"
"370104426";"482";"4";"2014-08-29";"2014-10-23T09:54:01";"1201401";"SØREIDE";"DOLVIK";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"YTREBYGDSVN. VED DOLVIK NORD";"2";"2014-08-29";;;"Bergen";"Hordaland";"VEST";"Hordaland";"";"1256 ELEKTRO,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Fv556 hp4 m1428";"12";"0";"F";"V";"556";"4";"4";"1428";;"1822326 0.839305480412681 0.839305480412681 WITH N/A ";"POINT Z (-36426.32691 6725629.75631 33.06842)";"32633"
"370104428";"482";"2";"2013-02-22";"2015-09-20T19:49:33";"1200124";"NESTTUN/MIDTUN/FANAV";"HOP";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"NESTTUN TUNNEL";"2";"2013-02-22";;;"Bergen";"Hordaland";"VEST";"Hordaland";"RUTE4A 2010-2019,RUTE4A 2014-2023";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Ev39 hp17 m50";"12";"0";"E";"V";"39";"17";"17";"50";;"805615 0.0293999850109961 0.0293999850109961 WITH N/A ";"POINT Z (-31536.28339 6725516.2661 26.89587)";"32633"
"370104430";"482";"6";"2016-12-14";"2016-12-14T03:02:23";"1200029";"LØVSTAKKTUNNELEN";;"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"LØSTAKK-GYLDENPRIS";"2";"2016-12-14";;;"Bergen";"Hordaland";"VEST";"Hordaland";"RUTE4A 2010-2019,RUTE4A 2014-2023";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,T1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Rv555 hp72 m72160";"12";"0";"R";"V";"555";"72";"72";"72160";;"805017 0.891301783032923 0.891301783032923 WITH N/A ";"POINT Z (-32591.99877 6733214.81853 15.71899)";"32633"
"480553230";"482";"8";"2017-11-28";"2017-11-28T03:01:19";"1205013";"FANA";"NESTTUN";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Sykkel";"Operativ";"SKJOLDSKIFTET SYKKE";"1";"2017-11-28";;;"Bergen";"Hordaland";"VEST";"Hordaland";"";"1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,1211 Tunnel 2016-2021";"1200 Rg582 hp201 m1750";"12";"0";"R";"G";"582";"201";"201";"1750";;"2403017 0.0888030888030888 0.0888030888030888 WITH N/A ";"POINT Z (-31855.53903 6725069.58838 39.37314)";"32633"
"480578700";"482";"5";"2016-11-12";"2017-11-06T09:34:28";"1200089";"FJØSANGER";"DANNMARKSPLASS";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"DANMARKSPLASS SØR";"6";"2016-11-12";;;"Bergen";"Hordaland";"VEST";"Hordaland";"RUTE4A 2010-2019,RUTE4A 2014-2023";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Ev39 hp18 m2840";"12";"0";"E";"V";"39";"18";"18";"2840";;"805616 0.141705190759051 0.141705190759051 WITH N/A ";"POINT Z (-31411.26298 6732202.54947 16.40729)";"32633"
"490136871";"482";"6";"2017-10-25";"2017-10-25T04:01:55";"1200147";"TIL OG FRA NYBORG";;"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"RAMPER NYBORG";"2";"2017-10-25";;;"Bergen";"Hordaland";"VEST";"Hordaland";"RUTE4A 2010-2019,RUTE4A 2014-2023";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Ev39 hp20 m4552";"12";"0";"E";"V";"39";"20";"20";"4552";;"804784 0.0487923363227608 0.0487923363227608 WITH N/A ";"POINT Z (-30162.49523 6743304.42472 90.7)";"32633"
"490136872";"482";"5";"2017-10-26";"2017-10-26T04:01:10";"1200148";;"TIL OG FRA IKEA";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"RAMPER IKEA";"2";"2017-10-26";;;"Bergen";"Hordaland";"VEST";"Hordaland";"RUTE4A 2010-2019,RUTE4A 2014-2023";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Ev39 hp20 m4542";"12";"0";"E";"V";"39";"20";"20";"4542";;"804784 0.041389748198656 0.041389748198656 WITH N/A ";"POINT Z (-30167.43173 6743295.73126 90.7)";"32633"
"570671602";"482";"1";"2014-10-14";"2014-10-18T04:01:59";"1200153";"VÅGSBOTN";"EIKÅSTUNNELEN";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"EIKÅSTUNNELEN";"4";"2014-10-18";;;"Bergen";"Hordaland";"VEST";"Hordaland";"RUTE4A 2014-2023";"1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,T1260 Hordaland vest 2016-2022,1211 Tunneler i Bergen 2016 - 2021 (test),1211 Tunnel 2016-2021";"1200 Ev39 hp21 m480";"12";"0";"E";"V";"39";"21";"21";"480";;"2482021 0.33195020746888 0.33195020746888 WITH N/A ";"POINT Z (-28832.79089 6743491.96196 93.1209)";"32633"
"570671604";"482";"2";"2014-12-06";"2017-02-20T16:27:27";"1200149";"RÅDAL";"NESTTUN";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"SKJOLD";"2";"2014-12-06";;;"Bergen";"Hordaland";"VEST";"Hordaland";"";"1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Fv582 hp1 m272";"12";"0";"F";"V";"582";"1";"1";"272";;"2403072 0.0303837953091684 0.0303837953091684 WITH N/A ";"POINT Z (-32998.94179 6724361.04913 49.40523)";"32633"
"590391526";"482";"8";"2016-11-04";"2016-11-04T03:02:34";"1205016";"Rådal";"Sandsli";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Sykkel";"Operativ";"Håvardstunn sykkel_Piezo";"1";"2016-11-04";;;"Bergen";"Hordaland";"VEST";"Hordaland";"";"1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,1211 Tunnel 2016-2021";"1200 Rg580 hp5 m1645";"12";"0";"R";"G";"580";"5";"5";"1645";;"804163 0.855555555555556 0.855555555555556 WITH N/A ";"POINT Z (-35169.11845 6723311.39364 19.24497)";"32633"
"609718571";"482";"1";"2015-07-09";"2015-07-10T04:02:38";"1200172";"OSTERØY TIL ARNA";;"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"ARM OSTERØY-ARNA";"1";"2015-07-10";;;"Bergen";"Hordaland";"VEST";"Hordaland";"RUTE5C 2010-2019,RUTE5C 2014-2023";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Ev16 hp75 m43190";"12";"0";"E";"V";"16";"75";"75";"43190";;"804764 0.471656352186827 0.471656352186827 WITH N/A ";"POINT Z (-19892.09111 6735882.80555 48.95873)";"32633"
"609718572";"482";"1";"2015-07-09";"2015-07-10T04:02:45";"1200171";"ARNA TIL OSTERØY";;"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"ARM ARNA-OSTERØY";"1";"2015-07-10";;;"Bergen";"Hordaland";"VEST";"Hordaland";"RUTE5C 2010-2019,RUTE5C 2014-2023";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Ev16 hp75 m34200";"12";"0";"E";"V";"16";"75";"75";"34200";;"804762 0.585092232607796 0.585092232607796 WITH N/A ";"POINT Z (-19880.60626 6735836.79051 50.50702)";"32633"
