"vegobjektid";"type_id";"versjonid";"startdato";"sistmodifisert";"Målestasjonsnummer";"Med-retning (fra)";"Mot-retning (fra)";"Kilde";"Registreringsnivå";"Trafikantgruppe";"Status";"Stedsnavn";"Antall kjørefelt";"Sist oppdatert fra NorTraf";"Prosjektreferanse";"Geometri, punkt";"kommune";"fylke";"region";"vegavdeling";"riksvegrute";"kontraktsområde";"vegreferanse";"fylkesnummer";"kommunenummer";"vegkategori";"vegstatus";"vegnummer";"fra hp";"til hp";"fra meter";"til meter";"stedfesting";"geometri";"srid"
"370090979";"482";"12";"2016-11-30";"2016-11-30T03:02:48";"1500017";"Ørsta";"Festøy";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"Sætre";"2";"2016-11-30";;;"Ørsta";"Møre og Romsdal";"MIDT";"Møre og Romsdal";"RUTE4A 2010-2019,RUTE4A 2014-2023";"1502 Sunnmøre 2005-2009,1502 Sunnmøre 2009-2014,1500 Ålesund 2014-2019,1538 Indre Romsdal - Tunnelrenhold 2014-2018";"1500 Ev39 hp7 m1650";"15";"0";"E";"V";"39";"7";"7";"1650";;"249521 0.337306504278683 0.337306504278683 WITH N/A ";"POINT Z (36653.00287 6929588.94465 7.39214)";"32633"
"370090980";"482";"10";"2017-01-11";"2017-01-11T03:03:41";"1500018";"Spjelkavik";"Sjøholt";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"Flote";"2";"2017-01-11";;;"Skodje";"Møre og Romsdal";"MIDT";"Møre og Romsdal";"RUTE4B 2010-2019,RUTE4B 2014-2023";"1502 Sunnmøre 2005-2009,1502 Sunnmøre 2009-2014,1500 Ålesund 2014-2019,1538 Indre Romsdal - Tunnelrenhold 2014-2018";"1500 Ev39 hp16 m2370";"15";"0";"E";"V";"39";"16";"16";"2370";;"249525 0.708363311607452 0.708363311607452 WITH N/A ";"POINT Z (70233.97635 6955813.4225 18.58295)";"32633"
"370090981";"482";"12";"2016-11-30";"2016-11-30T03:04:03";"1500011";"Oppdal";"Sunndalsøra";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"Gjøra";"2";"2016-11-30";;;"Sunndal";"Møre og Romsdal";"MIDT";"Møre og Romsdal";"RUTE6E 2010-2019,RUTE6E 2014-2023";"1604 GauldalOppdal 2008-2013,1505 Indre Nordmøre 2015-2023";"1500 Rv70 hp1 m1953";"15";"0";"R";"V";"70";"1";"1";"1953";;"249012 0.216477879064525 0.216477879064525 WITH N/A ";"POINT Z (199022.17958 6951501.72201 211.46872)";"32633"
"370090982";"482";"3";"2017-12-08";"2017-12-08T03:01:57";"1500220";"Stordal";"Dyrkorn";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"Stordalstunnelen";"2";"2017-12-08";;;"Stordal";"Møre og Romsdal";"MIDT";"Møre og Romsdal";"";"1502 Sunnmøre 2005-2009,1502 Sunnmøre 2009-2014,1502 Indre Sunnmøre 2014-2019,1538 Indre Romsdal - Tunnelrenhold 2014-2018";"1500 Fv650 hp4 m3642";"15";"0";"F";"V";"650";"4";"4";"3642";;"249599 0.616607581509793 0.616607581509793 WITH N/A ";"POINT Z (84952 6945124.74728 29.8)";"32633"
"370090983";"482";"4";"2016-11-26";"2018-01-01T01:11:53";"1602901";"LEIRA";"ÅFJORD";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Nedlagt, ikke lov å bruke";"ÅRNES";"2";"2016-11-26";;;"Åfjord";"Trøndelag";"MIDT";"Trøndelag";"";"1601 Fosen 2009-2014,1601 Fosen 2014-2019";"5000 Fv715 hp17 m20186";"50";"0";"F";"V";"715";"17";"17";"20186";;"72859 0.525731141813197 0.525731141813197 WITH N/A ";"POINT Z (266331.25649 7100711.47578 22.59188)";"32633"
"370090984";"482";"11";"2016-04-04";"2018-01-01T01:11:53";"1601444";"TRONDHEIM";"ORKANGER";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"MANNSFJELLTUNNELEN";"2";"2016-04-04";;;"Skaun";"Trøndelag";"MIDT";"Trøndelag";"RUTE4B 2010-2019,RUTE4B 2014-2023";"1608 OPS 2005-2030";"5000 Ev39 hp1 m10336";"50";"0";"E";"V";"39";"1";"1";"10336";;"72241 0.803600516819923 0.803600516819923 WITH N/A ";"POINT Z (256074.09312 7030552.88556 31.60533)";"32633"
"370091114";"482";"8";"2017-11-04";"2017-11-04T03:01:32";"1203288";"VESTBØSTAD";"FITJAR SENTRUM";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"FITJAR HELLANDSVEIEN";"2";"2017-11-04";;;"Fitjar";"Hordaland";"VEST";"Hordaland";"";"1104 HAUGASTORD 2008-2013,1258 ELEKTRO,1104 HAUGASTORD 2013-2018,1207 Stord 2013-2019,1258 Sunnhordland og Nord-Rogaland 2011-2016,E1260 Hordaland vest 2016-2022,1207 Stord 2019-2024";"1200 Fv75 hp2 m7503";"12";"0";"F";"V";"75";"2";"2";"7503";;"805766 0.996370781234466 0.996370781234466 WITH N/A ";"POINT Z (-40187.01073 6681915.30234 3.5)";"32633"
"370091162";"482";"15";"2017-10-24";"2017-10-24T04:01:27";"1400189";"KOLLSETE";"OLDEIDE";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"SKATESTRAUMTUNNELEN";"2";"2017-10-24";;;"Bremanger";"Sogn og Fjordane";"VEST";"Sogn og Fjordane";"";"YTRE SUNNFJORD,1404 YTRE SUNNFJORD 2008-2013,1455 ELEKTRO,1404 Ytre Sunnfjord 2013-2018,E1455 Elektrokontrakt Fjordane 2017-2022,1404 Ytre Sunnfjord 2018-2023";"1400 Fv616 hp2 m6100";"14";"0";"F";"V";"616";"2";"2";"6100";;"384177 0.583223355270249 0.583223355270249 WITH N/A ";"POINT Z (-13264.51305 6899075.80937 -74.41027)";"32633"
"370091174";"482";"3";"2018-01-31";"2018-01-31T03:02";"100153";"SVERIGE";"OSLO";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"BJØRNSTAD";"4";"2018-01-31";;;"Sarpsborg";"Østfold";"ØST";"Østfold";"RUTE1 2014-2023";"0103 Østfold sør 2016-2021";"0100 Ev6 hp5 m1359";"1";"0";"E";"V";"6";"5";"5";"1359";;"1719132 0.78250955054397 0.78250955054397 WITH N/A ";"POINT Z (274531.63209 6581065.9012 55.40775)";"32633"
"370091177";"482";"4";"2017-11-04";"2017-11-21T15:46:38";"100162";"OSLO";"FREDRIKSTAD";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"STRØMSHAUG";"2";"2017-11-04";;;"Råde";"Østfold";"ØST";"Østfold";"RUTE1 2014-2023";"0103 Østfold sør 2016-2021";"0100 Rv110 hp1 m2062";"1";"0";"R";"V";"110";"1";"1";"2062";;"971801 0.0336376313719695 0.0336376313719695 WITH N/A ";"POINT Z (265331.67302 6586159.57619 32.05328)";"32633"
"370091183";"482";"7";"2014-02-07";"2017-01-24T14:58:51";"1000017";"SPANGEREID";"LYNGDAL";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"SPANGEREID";"2";"2014-02-07";;;"Lindesnes";"Vest-Agder";"SØR";"Vest-Agder";"";"1002 Flekkefjord 2013-2018,1008 Vest-Agder veglys 2016-2021,1005 Vest-Agder elektro 2016-2021,1002 Flekkefjord 2018-2023,1005 Vest-Agder elektro 2016-2021";"1000 Fv410 hp1 m984";"10";"0";"F";"V";"410";"1";"1";"984";;"121824 0.103499324144834 0.103499324144834 WITH N/A ";"POINT Z (36737.61443 6461668.57377 5.62699)";"32633"
"370091184";"482";"4";"2014-02-21";"2017-05-12T16:35:50";"700290";"TØNSBERG";"HORTEN";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"GUNNERØDBREKKA";"2";"2014-02-21";;;"Horten";"Vestfold";"SØR";"Vestfold";"";"0706 Vestfold elektro 2013-2018,0707 Vestfold veglys 2016-2021,0701 Vestfold øst 2017-2019,0701 Vestfold øst 2019-2025,0706 Vestfold elektro 2018-2023";"0700 Fv325 hp3 m2853";"7";"0";"F";"V";"325";"3";"3";"2853";;"1175821 0.302017546087551 0.302017546087551 WITH N/A ";"POINT Z (241559.23843 6590838.18519 39.55944)";"32633"
"370091185";"482";"9";"2016-10-06";"2017-05-29T10:08:53";"700806";"VESTERØYVEIEN";"SENTRUM";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"KAMFJORD";"2";"2016-10-06";;;"Sandefjord";"Vestfold";"SØR";"Vestfold";"";"0702 Vestfold syd 2014-2019,0706 Vestfold elektro 2013-2018,0707 Vestfold veglys 2016-2021,0701 Vestfold øst 2019-2025,0706 Vestfold elektro 2018-2023";"0700 Fv260 hp50 m69";"7";"0";"F";"V";"260";"50";"50";"69";;"1175656 0.457304183939101 0.457304183939101 WITH N/A ";"POINT Z (227838.8852 6564037.21247 1.5)";"32633"
"370091186";"482";"9";"2018-01-03";"2018-01-03T03:01:55";"1200381";"FJØSANGER";"DANMARKSPLASS";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"FJØSANGER V/BOMST.";"4";"2018-01-03";;;"Bergen";"Hordaland";"VEST";"Hordaland";"RUTE4A 2010-2019,RUTE4A 2014-2023";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Ev39 hp18 m310";"12";"0";"E";"V";"39";"18";"18";"310";;"804781 0.456101068031265 0.456101068031265 WITH N/A ";"POINT Z (-31863.26164 6729815.09418 14.7)";"32633"
"370091187";"482";"3";"2015-11-24";"2016-10-17T16:16:37";"1100004";"Harestad X Fv521";"Nordbø X Fv519";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"SOKN";"2";"2015-11-24";;;"Rennesøy";"Rogaland";"VEST";"Rogaland";"RUTE4A 2010-2019,RUTE4A 2014-2023";"1153 ELEKTRO,1103 Stavanger 2017-2022,1103 STAVANGER 2011-2016,1153 Sør Rogaland 2018-2023";"1100 Ev39 hp10 m6694";"11";"0";"E";"V";"39";"10";"10";"6694";;"319527 0.40190235624831 0.40190235624831 WITH N/A ";"POINT Z (-34396.47599 6583804.7142 3.69916)";"32633"
"370091188";"482";"1";"1950-01-01";"2017-11-13T09:20:54";"600601";"GOMSRUDVEIEN";;"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Sykkel";"Midlertidig ute av drift";"GAMLEBRUA";"1";"2012-11-30";;;"Kongsberg";"Buskerud";"SØR";"Buskerud";"";"0603 Kongsberg 2014-2019,0614 Buskerud elektro 2014-2019,0615 Buskerud veglys 2014-2019,0603 Kongsberg 2019-2024";"0600 Fv89 hp50 m410";"6";"0";"F";"V";"89";"50";"50";"410";;"181114 0.688367820935491 0.688367820935491 WITH N/A ";"POINT Z (198957.46969 6625958.06002 149.8)";"32633"
"370091189";"482";"3";"2016-03-15";"2016-03-15T03:02:15";"500730";"JAREN FELT 1";"GJØVIK FELT 2";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"LYGNA SØR";"2";"2016-03-15";;;"Gran";"Oppland";"ØST";"Oppland";"RUTE6A 2010-2019,RUTE6A 2014-2023";"0505 LAND-HADELAND 2011-2016,0505 LAND-HADELAND 2016-2021";"0500 Rv4 hp4 m9080";"5";"0";"R";"V";"4";"4";"4";"9080";;"2435219 0.794821218945518 0.794821218945518 WITH N/A ";"POINT Z (260592.47868 6710299.16526 621.28357)";"32633"
"370091190";"482";"3";"2013-09-26";"2017-07-27T09:29:30";"300081";"H. Svartes gt";"Verksted veien";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Midlertidig ute av drift";"DRAMENS VEIEN/2002";"2";"2013-09-26";;;"Oslo";"Oslo";"ØST";"Oslo";"";"";"0301 Kv161 hp2 m8100";"3";"301";"K";"V";"161";"2";"2";"8100";;"625503 0.784953903115607 0.784953903115607 WITH N/A ";"POINT Z (259153.35974 6650420.06096 5.69214)";"32633"
"370091191";"482";"4";"2017-08-10";"2018-02-01T14:35:58";"300233";"SANDAKERVEIEN";"MARIDALSVEIEN";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Midlertidig ute av drift";"ST.RINGV V/NYDALSBR";"4";"2017-08-10";;;"Oslo";"Oslo";"ØST";"Oslo";"RUTE6A 2010-2019,RUTE6A 2014-2023";"0303 RIKSVEGER OSLO 2016-2021,0210 Drift Elektro veglyskontrakt Oslo og Akershus";"0300 Rv150 hp1 m4759";"3";"0";"R";"V";"150";"1";"1";"4759";;"625405 0.483772183502633 0.483772183502633 WITH N/A ";"POINT Z (263711.22764 6653775.1986 122.30966)";"32633"
"370091202";"482";"8";"2015-10-30";"2015-10-30T03:02:37";"100190";"HALDEN";"ØRJE";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"STRØMSFOSS SØR";"2";"2015-10-30";;;"Aremark";"Østfold";"ØST";"Østfold";"";"0104 Ørje 2012-2020,0106 Østfold Øst Grønt 2012-2017,0106 Østfold Øst Grønt 2017-2020";"0100 Fv21 hp7 m20150";"1";"0";"F";"V";"21";"7";"7";"20150";;"971786 0.591177321795716 0.591177321795716 WITH N/A ";"POINT Z (310520.50875 6578283.01257 118.6)";"32633"
"370091205";"482";"3";"2017-01-19";"2017-08-21T13:04:13";"100240";"ØRA";"RAKKESTADSVINGEN";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"ØRAVEIEN";"2";"2017-01-19";;;"Fredrikstad";"Østfold";"ØST";"Østfold";"RUTE1 2014-2023";"0103 Østfold sør 2016-2021";"0100 Rv111 hp1 m2694";"1";"0";"R";"V";"111";"1";"1";"2694";;"971481 0.867024868744458 0.867024868744458 WITH N/A ";"POINT Z (270323.64555 6569715.70295 7.1)";"32633"
"370091209";"482";"5";"2015-10-30";"2016-02-08T13:13:17";"101002";"VEUM";"FREDRIKSTAD";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"VEUMVEIEN";"2";"2015-10-30";;;"Fredrikstad";"Østfold";"ØST";"Østfold";"";"0103 Østfold sør 2016-2021";"0100 Fv409 hp3 m5960";"1";"0";"F";"V";"409";"3";"3";"5960";;"971842 0.987225537195727 0.987225537195727 WITH N/A ";"POINT Z (267759.93099 6572170.39069 8.82225)";"32633"
"370091351";"482";"5";"2016-04-09";"2016-04-09T04:02:10";"600611";"DRAMMEN";"LIERBYEN";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"STOPPEN";"2";"2016-04-09";;;"Lier";"Buskerud";"SØR";"Buskerud";"";"0605 Drammen 2015-2020,0614 Buskerud elektro 2014-2019,0615 Buskerud veglys 2014-2019";"0600 Fv23 hp2 m2100";"6";"0";"F";"V";"23";"2";"2";"2100";;"181332 0.539843225037549 0.539843225037549 WITH N/A ";"POINT Z (232483.4242 6634623.31985 31.82333)";"32633"
"370091740";"482";"4";"2016-06-25";"2017-11-13T09:10:38";"600150";"LANGEBRU";"LERBERG";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"HOKKSUND VEST";"2";"2016-06-25";;;"Øvre Eiker";"Buskerud";"SØR";"Buskerud";"RUTE2B 2010-2019,RUTE2B 2014-2023";"0603 Kongsberg 2014-2019,0614 Buskerud elektro 2014-2019,0615 Buskerud veglys 2014-2019,0603 Kongsberg 2019-2024";"0600 Rv35 hp4 m1100";"6";"0";"R";"V";"35";"4";"4";"1100";;"180918 0.693768748762664 0.693768748762664 WITH N/A ";"POINT Z (214038.69543 6636889.89637 7.97489)";"32633"
"370091744";"482";"11";"2016-05-19";"2018-01-01T01:11:53";"1601447";"ORKANGER";"FRØYA";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"HITRATUNNELEN FRA HITRA";"3";"2016-05-19";;;"Hitra";"Trøndelag";"MIDT";"Trøndelag";"";"1602 Hitra 2009-2014,1602 Hitra 2014-2019,E1651 Tunnel Trøndelag 2016-2020";"5000 Fv714 hp5 m14712";"50";"0";"F";"V";"714";"5";"5";"14712";;"72849 0.271297861404352 0.271297861404352 WITH N/A ";"POINT Z (207163.05915 7056553.20399 -14.70014)";"32633"
"370091745";"482";"11";"2017-09-15";"2018-01-01T01:11:53";"1602407";"SLUPPEN";"MOHOLT";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"SUNDLAND";"4";"2017-09-15";;;"Trondheim";"Trøndelag";"MIDT";"Trøndelag";"RUTE6A 2010-2019,RUTE6A 2014-2023";"1606 TrondheimMalvik 2006-2010,1606 TrondheimMalvik 2010-2015,1609 Trondheim ytre 2015-2020,1632 Sluppen - Grillstad 2016-2020";"5000 Ev6 hp12 m932";"50";"0";"E";"V";"6";"12";"12";"932";;"72811 0.205701987672264 0.205701987672264 WITH N/A ";"POINT Z (270701.06125 7038640.22714 50.10796)";"32633"
"370091746";"482";"2";"2013-02-22";"2013-02-22T03:00:43";"1200117";"SENTRUM";;"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"RAMPE SENTRUM - HOP";"1";"2013-02-22";;;"Bergen";"Hordaland";"VEST";"Hordaland";"RUTE4A 2010-2019,RUTE4A 2014-2023";"1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Ev39 hp17 m10200";"12";"0";"E";"V";"39";"17";"17";"10200";;"804779 0.532885571293647 0.532885571293647 WITH N/A ";"POINT Z (-32431.9333 6726928.94363 11.61713)";"32633"
"370091747";"482";"2";"2013-02-22";"2016-07-08T09:37:07";"1200123";"HOP - NESTTUN";"MIDTTUN";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"MIDTTUNTUNNEL";"2";"2013-02-22";;;"Bergen";"Hordaland";"VEST";"Hordaland";"";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,T1260 Hordaland vest 2016-2022,1211 Tunneler i Bergen 2016 - 2021 (test),1211 Tunnel 2016-2021";"1200 Fv580 hp2 m8024";"12";"0";"F";"V";"580";"2";"2";"8024";;"805116 0.964553255997924 0.964553255997924 WITH N/A ";"POINT Z (-31438.77988 6725465.5106 30.1404)";"32633"
"370091753";"482";"10";"2016-08-31";"2016-08-31T04:02:13";"1400017";"SOGNDAL";"LEIKANGER";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"FATLATUNNELEN";"2";"2016-08-31";;;"Sogndal";"Sogn og Fjordane";"VEST";"Sogn og Fjordane";"RUTE4C 2010-2019,RUTE4C 2014-2023";"1402 MIDTRE SOGN 2011-2016,1454 ELEKTRO SOGN 2012-2017,1402 Midtre Sogn 2016-2021,E1454 Elektrokontrakt Sogn 2017-2022";"1400 Rv55 hp7 m6110";"14";"0";"R";"V";"55";"7";"7";"6110";;"1724813 0.43760907504363 0.43760907504363 WITH N/A ";"POINT Z (65366.82978 6808464.22477 20.62684)";"32633"
"370091756";"482";"3";"2018-01-03";"2018-01-03T10:04:30";"1800002";"FAUSKE";"SØRFOLD";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"FAUSKE NORD";"2";"2018-01-03";;;"Fauske";"Nordland";"NORD";"Nordland vegavdeling";"RUTE8A 2010-2019,RUTE8A 2014-2023";"1806 BODØ 2015-2020,5002 Salten 2014-2019";"1800 Ev6 hp22 m429";"18";"0";"E";"V";"6";"22";"22";"429";;"885928 0.232645310803292 0.232645310803292 WITH N/A ";"POINT Z (517478.09172 7462356.47559 39.50999)";"32633"
"370091757";"482";"5";"2016-08-24";"2016-08-24T04:02:18";"400197";"TANGENKRYSSET XE6";"TANGEN";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"VIKSELV";"2";"2016-08-24";;;"Stange";"Hedmark";"ØST";"Hedmark";"";"0404 Søndre Hedmarken 2015-2021";"0400 Fv222 hp1 m1920";"4";"0";"F";"V";"222";"1";"1";"1920";;"704745 0.104407801740607 0.104407801740607 WITH N/A ";"POINT Z (296754.60883 6726194.15926 162.80363)";"32633"
"370091758";"482";"11";"2016-01-19";"2016-01-19T03:02:17";"1800003";"LØDING";"BODØ";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"HOPEN/VIKAN";"2";"2016-01-19";;;"Bodø";"Nordland";"NORD";"Nordland vegavdeling";"RUTE7 2010-2019,RUTE7 2014-2023";"1806 BODØ 2015-2020,5002 Salten 2014-2019";"1800 Rv80 hp4 m1739";"18";"0";"R";"V";"80";"4";"4";"1739";;"2409912 0.827311696264544 0.827311696264544 WITH N/A ";"POINT Z (487216.06473 7465185.19242 10.25071)";"32633"
"370091759";"482";"8";"2017-09-14";"2017-09-14T04:01:28";"1800016";"Mosjøen";"Mo i Rana";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"Osen Værstasjon";"2";"2017-09-14";;;"Vefsn";"Nordland";"NORD";"Nordland vegavdeling";"RUTE7 2010-2019,RUTE7 2014-2023";"5001 Helgeland 2014-2019,1815 Helgeland sør 2017-2031";"1800 Ev6 hp5 m1350";"18";"0";"E";"V";"6";"5";"5";"1350";;"885913 0.725570798827818 0.725570798827818 WITH N/A ";"POINT Z (435803.19942 7326536.92255 156.48596)";"32633"
"370091780";"482";"7";"2016-11-30";"2017-08-24T13:21:26";"1500187";"Angvik";"Batnfjordsøra";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"Batnfjorden";"2";"2016-11-30";;;"Gjemnes";"Møre og Romsdal";"MIDT";"Møre og Romsdal";"";"1504 YtreRomsdal 2008-2013,1504 YtreRomsdal 2013-2018,1539 Indre Romsdal - Tunnel og berg 2014-2018,1538 Indre Romsdal - Tunnelrenhold 2014-2018,1504 Ytre Romsdal 2018-2023,1539 Tunnel- og bergsikr 2018-2023 Nordm og Romsd";"1500 Fv666 hp5 m8983";"15";"0";"F";"V";"666";"5";"5";"8983";;"249086 0.715739256351093 0.715739256351093 WITH N/A ";"POINT Z (130484.13568 6996395.85 21.42143)";"32633"
"370091781";"482";"6";"2018-02-06";"2018-02-06T03:01:20";"1500204";"Eide";"Vevang";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"Silnes";"2";"2018-02-06";;;"Eide";"Møre og Romsdal";"MIDT";"Møre og Romsdal";"";"1504 YtreRomsdal 2008-2013,1504 YtreRomsdal 2013-2018,1539 Indre Romsdal - Tunnel og berg 2014-2018,1538 Indre Romsdal - Tunnelrenhold 2014-2018,1504 Ytre Romsdal 2018-2023,1539 Tunnel- og bergsikr 2018-2023 Nordm og Romsd";"1500 Fv64 hp13 m2163";"15";"0";"F";"V";"64";"13";"13";"2163";;"249578 0.723324314803221 0.723324314803221 WITH N/A ";"POINT Z (116772.07569 7000918.1316 57.44604)";"32633"
"370091782";"482";"7";"2016-12-01";"2016-12-01T03:02:49";"1500206";"Spjelkavik";"Ålesund";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"Borgundvegen";"2";"2016-12-01";;;"Ålesund";"Møre og Romsdal";"MIDT";"Møre og Romsdal";"RUTE6D 2010-2019,RUTE6D 2014-2023";"1502 Sunnmøre 2005-2009,1502 Sunnmøre 2009-2014,1500 Ålesund 2014-2019,1538 Indre Romsdal - Tunnelrenhold 2014-2018";"1500 Ev136 hp9 m2586";"15";"0";"E";"V";"136";"9";"9";"2586";;"248948 0.915118961904846 0.915118961904846 WITH N/A ";"POINT Z (52471.50311 6956148.94253 38.16835)";"32633"
"370091783";"482";"8";"2017-04-12";"2017-04-12T04:01:09";"1500207";"Aursnes FK.";"Sykkylven";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"Hjellegjerde";"2";"2017-04-12";;;"Sykkylven";"Møre og Romsdal";"MIDT";"Møre og Romsdal";"";"1502 Sunnmøre 2005-2009,1502 Sunnmøre 2009-2014,1502 Indre Sunnmøre 2014-2019,1538 Indre Romsdal - Tunnelrenhold 2014-2018";"1500 Fv60 hp7 m1472";"15";"0";"F";"V";"60";"7";"7";"1472";;"249545 0.156593032071657 0.156593032071657 WITH N/A ";"POINT Z (65335.39915 6947559.46368 12.24515)";"32633"
"370091787";"482";"4";"2016-09-08";"2017-11-13T14:05:06";"600007";"KONGSBERG";"NOTODDEN";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"MEHEIA STASJON";"2";"2016-09-08";;;"Kongsberg";"Buskerud";"SØR";"Buskerud";"RUTE5A 2010-2019,RUTE5A 2014-2023";"0603 Kongsberg 2014-2019,0614 Buskerud elektro 2014-2019,0615 Buskerud veglys 2014-2019,0603 Kongsberg 2019-2024";"0600 Ev134 hp7 m8840";"6";"0";"E";"V";"134";"7";"7";"8840";;"181263 0.432939000934987 0.432939000934987 WITH N/A ";"POINT Z (190010.28779 6623026.12409 326.12)";"32633"
"370091801";"482";"3";"2013-10-10";"2013-10-10T04:01:47";"300026";;;"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Midlertidig ute av drift";"Påkj granfoss Nord";"1";"2013-10-10";;;"Oslo";"Oslo";"ØST";"Oslo";"RUTE6A 2010-2019,RUTE6A 2014-2023";"0303 RIKSVEGER OSLO 2016-2021,0210 Drift Elektro veglyskontrakt Oslo og Akershus";"0300 Rv150 hp92 m21222";"3";"0";"R";"V";"150";"92";"92";"21222";;"625460 0.463835954122121 0.463835954122121 WITH N/A ";"POINT Z (257081.31454 6651222.56101 64.32383)";"32633"
"370091802";"482";"2";"2017-10-13";"2017-10-13T04:01:17";"400096";"HODAL";"TOLGA SENTRUM";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"STASJONSBAKKEN";"2";"2017-10-13";;;"Tolga";"Hedmark";"ØST";"Hedmark";"";"0405 Nord-Østerdalen 2015-2020";"0400 Fv26 hp19 m6726";"4";"0";"F";"V";"26";"19";"19";"6726";;"704658 0.879354659112744 0.879354659112744 WITH N/A ";"POINT Z (293683.04218 6926374.61006 562.62828)";"32633"
"370091806";"482";"1";"1950-01-01";"2017-08-15T14:44:07";"1202174";"SVORTLAND";"BREMNES";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"SVORTLAND";"2";"2012-11-30";;;"Bømlo";"Hordaland";"VEST";"Hordaland";"";"1104 HAUGASTORD 2008-2013,1104 HAUGASTORD 2013-2018,1207 Stord 2013-2019,1258 Sunnhordland og Nord-Rogaland 2011-2016,E1260 Hordaland vest 2016-2022,1207 Stord 2019-2024";"1200 Fv542 hp3 m4598";"12";"0";"F";"V";"542";"3";"3";"4598";;"1944383 0.431372549019608 0.431372549019608 WITH N/A ";"POINT Z (-49392.1488 6669601.50586 12.41281)";"32633"
